apply_proposals_path,axis_actor_decision,axis_actor_survival,axis_cost,axis_environment_trajectory,axis_mass,axis_physical_response,axis_resource_recovery,axis_tcl,candidate_crew_remaining,candidate_min_o2,candidate_peak_co2,candidate_score,collected_evidence_count,config_ars,config_ogs,config_wrs,constraint_status,crew_lost,crew_remaining,decision_source,design_penalty,evidence_missing_in_proposal,expected_crew_remaining,expected_min_o2,expected_peak_co2,expected_score,final_status,final_water,iteration,llm_turn_count,min_o2,missing_evidence_count,parse_note_count,peak_co2,physics_gate_passed,proposal_ars,proposal_ogs,proposal_wrs,required_evidence_count,score,selected_candidate_id,theory_ars_coverage,theory_ars_required_nameplate,theory_ogs_coverage,theory_ogs_required_nameplate,theory_wrs_coverage,theory_wrs_request_limited,tool_call_count,tool_counts,total_cost_musd,total_mass_kg,total_volume_m3,trace_candidates_run
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/10/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,57.2049928641375,11,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/11/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.104395,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.26877099261397863,0,50,5.67,2.89,,provisional_final,57.2049928641375,12,1,5.67,0,0,2.89,True,20.8,42.0,1.5625,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",602.8373207582583,4075.9307432432433,14.652494369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/12/applied_proposals.json,3.529412,20.0,5.994406,9.977324,5.775433,4.783598,6.044222,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.5625,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.07999286413748,13,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.104395,candidate_001,1.0,20.8,1.0,42.0,1.0,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/13/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,57.2049928641375,14,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/14/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.104395,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.26877099261397863,0,50,5.67,2.89,,provisional_final,57.2049928641375,15,1,5.67,0,0,2.89,True,20.8,42.0,1.5625,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",602.8373207582583,4075.9307432432433,14.652494369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/15/applied_proposals.json,3.529412,20.0,5.994406,9.977324,5.775433,4.783598,6.044222,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.5625,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.07999286413748,16,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.104395,candidate_001,1.0,20.8,1.0,42.0,1.0,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/16/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.155657,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.2694385841435756,0,50,5.67,2.89,,provisional_final,57.2049928641375,17,1,5.67,0,0,2.89,True,20.8,42.0,1.71875,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.7162270082583,4081.3994932432433,14.672806869369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/17/applied_proposals.json,3.574468,20.0,5.958606,9.977324,5.741253,4.841034,6.062972,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.71875,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.361242864137495,18,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.155657,candidate_001,1.0,20.8,1.0,42.0,1.1,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/18/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.13939,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.269572102449495,0,50,5.67,2.89,,provisional_final,57.2049928641375,19,1,5.67,0,0,2.89,True,20.8,42.0,1.75,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.8920082582583,4082.4932432432433,14.676869369369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/19/applied_proposals.json,3.591703,20.0,5.951446,9.977324,5.734417,4.850556,6.033944,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.75,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,55.925826197470904,20,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.13939,candidate_001,1.0,20.8,1.0,42.0,1.12,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/20/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.104395,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.26877099261397863,0,50,5.67,2.89,,provisional_final,57.2049928641375,21,1,5.67,0,0,2.89,True,20.8,42.0,1.5625,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",602.8373207582583,4075.9307432432433,14.652494369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/21/applied_proposals.json,3.529412,20.0,5.994406,9.977324,5.775433,4.783598,6.044222,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.5625,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.07999286413748,22,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.104395,candidate_001,1.0,20.8,1.0,42.0,1.0,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/22/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,57.2049928641375,23,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/23/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.104395,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.26877099261397863,0,50,5.67,2.89,,provisional_final,57.2049928641375,24,1,5.67,0,0,2.89,True,20.8,42.0,1.5625,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",602.8373207582583,4075.9307432432433,14.652494369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/24/applied_proposals.json,3.529412,20.0,5.994406,9.977324,5.775433,4.783598,6.044222,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.5625,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.07999286413748,25,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.104395,candidate_001,1.0,20.8,1.0,42.0,1.0,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/25/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.155657,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.2694385841435756,0,50,5.67,2.89,,provisional_final,57.2049928641375,26,1,5.67,0,0,2.89,True,20.8,42.0,1.71875,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.7162270082583,4081.3994932432433,14.672806869369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/26/applied_proposals.json,3.574468,20.0,5.958606,9.977324,5.741253,4.841034,6.062972,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.71875,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.361242864137495,27,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.155657,candidate_001,1.0,20.8,1.0,42.0,1.1,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/27/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.261142,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.27064024889685,0,50,5.67,2.89,,provisional_final,57.2049928641375,28,1,5.67,0,0,2.89,True,20.8,42.0,2.0,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",605.2982582582583,4091.2432432432433,14.70936936936937,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/28/applied_proposals.json,3.73057,20.0,5.894165,9.977324,5.67973,4.930409,6.048944,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,2.0,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.15082619747084,29,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.261142,candidate_001,1.0,20.8,1.0,42.0,1.28,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/29/applied_proposals.json,3.661137,20.0,5.922805,9.977324,5.707073,4.887188,6.119222,10.0,50,5.67,2.89,66.104395,7,20.8,42.0,1.875,over_budget,0,50,design_decision_loop:budget_reached,0.26877099261397863,0,50,5.67,2.89,,provisional_final,57.2049928641375,30,1,5.67,0,0,2.89,True,20.8,42.0,1.5625,7,66.274749,candidate_001,1.0,20.8,1.0,42.0,1.2,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",602.8373207582583,4075.9307432432433,14.652494369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/30/applied_proposals.json,3.529412,20.0,5.994406,9.977324,5.775433,4.783598,6.044222,10.0,50,5.67,2.89,66.274749,7,20.8,42.0,1.5625,over_budget,0,50,design_decision_loop:budget_reached,0.27010617567317247,0,50,5.67,2.89,,provisional_final,56.07999286413748,31,1,5.67,0,0,2.89,True,20.8,42.0,1.875,7,66.104395,candidate_001,1.0,20.8,1.0,42.0,1.0,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.5951332582583,4086.8682432432433,14.693119369369368,1
