apply_proposals_path,axis_actor_decision,axis_actor_survival,axis_cost,axis_environment_trajectory,axis_mass,axis_physical_response,axis_resource_recovery,axis_tcl,candidate_crew_remaining,candidate_min_o2,candidate_peak_co2,candidate_score,collected_evidence_count,config_ars,config_ogs,config_wrs,constraint_status,crew_lost,crew_remaining,decision_source,design_penalty,evidence_missing_in_proposal,expected_crew_remaining,expected_min_o2,expected_peak_co2,expected_score,final_status,final_water,iteration,llm_turn_count,min_o2,missing_evidence_count,parse_note_count,peak_co2,physics_gate_passed,proposal_ars,proposal_ogs,proposal_wrs,required_evidence_count,score,selected_candidate_id,theory_ars_coverage,theory_ars_required_nameplate,theory_ogs_coverage,theory_ogs_required_nameplate,theory_wrs_coverage,theory_wrs_request_limited,tool_call_count,tool_counts,total_cost_musd,total_mass_kg,total_volume_m3,trace_candidates_run
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/10/applied_proposals.json,3.73057,20.0,14.735087,9.977324,14.682744,4.930409,6.048944,10.0,50,5.67,2.89,84.039986,7,20.8,42.0,2.0,over_budget,0,50,design_decision_loop:budget_reached,0.269785731738966,0,50,5.67,2.89,,provisional_final,56.15082619747084,11,1,5.67,0,0,2.89,True,20.8,42.0,1.8,7,84.105078,candidate_001,1.0,20.8,1.0,42.0,1.28,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.1732582582583,4084.2432432432433,14.683369369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/11/applied_proposals.json,3.61991,20.0,14.791337,9.977324,14.73659,4.865881,6.048944,10.0,50,5.67,2.89,84.030914,7,20.8,42.0,1.8,over_budget,0,50,design_decision_loop:budget_reached,0.2694439248758123,0,50,5.67,2.89,,provisional_final,56.15082619747091,12,1,5.67,0,0,2.89,True,20.8,42.0,1.72,7,84.039986,candidate_001,1.0,20.8,1.0,42.0,1.152,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.7232582582583,4081.443243243243,14.672969369369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/12/applied_proposals.json,3.574468,20.0,14.813837,9.977324,14.758129,4.841034,6.066122,10.0,50,5.67,2.89,84.029815,7,20.8,42.0,1.72,over_budget,0,50,design_decision_loop:budget_reached,0.26914484387055293,0,50,5.67,2.89,,provisional_final,56.40849286413749,13,1,5.67,0,0,2.89,True,20.8,42.0,1.65,7,84.030914,candidate_001,1.0,20.8,1.0,42.0,1.1008,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.3295082582583,4078.9932432432433,14.663869369369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/13/applied_proposals.json,3.54251,20.0,14.833525,9.977324,14.776975,4.811759,6.087722,10.0,50,5.67,2.89,83.993223,7,20.8,42.0,1.65,over_budget,0,50,design_decision_loop:budget_reached,0.26877099261397863,0,50,5.67,2.89,,provisional_final,56.73249286413748,14,1,5.67,0,0,2.89,True,20.8,42.0,1.5625,7,84.029815,candidate_001,1.0,20.8,1.0,42.0,1.056,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",602.8373207582583,4075.9307432432433,14.652494369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/14/applied_proposals.json,3.529412,20.0,14.858134,9.977324,14.800533,4.783598,6.044222,10.0,50,5.67,2.89,84.105078,7,20.8,42.0,1.5625,over_budget,0,50,design_decision_loop:budget_reached,0.27064024889685,0,50,5.67,2.89,,provisional_final,56.07999286413748,15,1,5.67,0,0,2.89,True,20.8,42.0,2.0,7,83.993223,candidate_001,1.0,20.8,1.0,42.0,1.0,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",605.2982582582583,4091.2432432432433,14.70936936936937,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/15/applied_proposals.json,3.73057,20.0,14.735087,9.977324,14.682744,4.930409,6.048944,10.0,50,5.67,2.89,84.080125,7,20.8,42.0,2.0,over_budget,0,50,design_decision_loop:budget_reached,0.270212990317908,0,50,5.67,2.89,,provisional_final,56.15082619747084,16,1,5.67,0,0,2.89,True,20.8,42.0,1.9,7,84.105078,candidate_001,1.0,20.8,1.0,42.0,1.28,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",604.7357582582583,4087.7432432432433,14.696369369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/16/applied_proposals.json,3.671498,20.0,14.763212,9.977324,14.709667,4.89748,6.060944,10.0,50,5.67,2.89,84.008979,7,20.8,42.0,1.9,over_budget,0,50,design_decision_loop:budget_reached,0.269572102449495,0,50,5.67,2.89,,provisional_final,56.33082619747083,17,1,5.67,0,0,2.89,True,20.8,42.0,1.75,7,84.080125,candidate_001,1.0,20.8,1.0,42.0,1.216,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.8920082582583,4082.4932432432433,14.676869369369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/17/applied_proposals.json,3.591703,20.0,14.8054,9.977324,14.750052,4.850556,6.033944,10.0,50,5.67,2.89,84.008979,7,20.8,42.0,1.75,over_budget,0,50,design_decision_loop:budget_reached,0.269572102449495,0,50,5.67,2.89,,provisional_final,55.925826197470904,18,1,5.67,0,0,2.89,True,20.8,42.0,1.75,7,84.008979,candidate_001,1.0,20.8,1.0,42.0,1.12,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.8920082582583,4082.4932432432433,14.676869369369369,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/18/applied_proposals.json,3.591703,20.0,14.8054,9.977324,14.750052,4.850556,6.033944,10.0,50,5.67,2.89,83.992281,7,20.8,42.0,1.75,over_budget,0,50,design_decision_loop:budget_reached,0.26893121458108193,0,50,5.67,2.89,,provisional_final,55.925826197470904,19,1,5.67,0,0,2.89,True,20.8,42.0,1.6,7,84.008979,candidate_001,1.0,20.8,1.0,42.0,1.12,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.0482582582583,4077.2432432432433,14.657369369369368,1
/home/one-piece/hiroto/engineering_agents/src/experiments/results/ssos_eclss_loop_design_iter/19/applied_proposals.json,3.527668,20.0,14.847587,9.977324,14.790437,4.797543,6.051722,10.0,50,5.67,2.89,83.992281,7,20.8,42.0,1.6,over_budget,0,50,design_decision_loop:budget_reached,0.26893121458108193,0,50,5.67,2.89,,provisional_final,56.19249286413764,20,1,5.67,0,0,2.89,True,20.8,42.0,1.6,7,83.992281,candidate_001,1.0,20.8,1.0,42.0,1.024,False,9,"{'load_run_artifacts': 1, 'summarize_timeseries': 2, 'compute_eclss_features': 1, 'compute_theoretical_capacity': 1, 'plot_eclss_timeseries': 1, 'evaluate_design_constraints': 1, 'run_design_candidate': 1, 'compare_design_runs': 1}",603.0482582582583,4077.2432432432433,14.657369369369368,1
